flight_id,total_revenue
17456,2344700
14634,2343600
14651,2343500
13454,2340900
5515,2340700
25051,2339600
7050,2337400
28688,2337300
28704,2337300
26585,2337200
26908,2337200
26917,2337200
28676,2335200
28692,2335200
10703,2335100
19549,2332800
14635,2328700
14647,2328600
14649,2328600
14604,2328500
19553,2328500
14631,2325200
4227,2324600
19573,2324500
30612,2323900
24112,2323300
7044,2321000
26919,2320800
13496,2319600
26924,2319200
26606,2318100
26588,2317900
10681,2316800
18524,2313400
28661,2312700
14654,2312000
10106,2312000
10110,2312000
14646,2311800
24093,2311800
18250,2311700
14652,2310500
14653,2310500
10081,2310400
10115,2310400
27595,2307300
30549,2306900
5490,2305900
7080,2304500
7084,2304500
26882,2304500
20892,2303700
9371,2303600
27082,2301800
26892,2301300
20963,2300300
6491,2298400
1344,2297400
10712,2296500
28681,2296500
10716,2296400
28656,2296300
14597,2295400
28693,2294300
10725,2294300
14615,2294000
14603,2293900
14601,2293700
13446,2292600
18508,2290000
7077,2288100
7034,2286600
26918,2286600
26898,2286500
11181,2281200
2248,2278500
24137,2278100
10730,2276000
10715,2275900
28694,2275900
13863,2273400
7042,2271800
26906,2271700
18079,2271300
25097,2270400
7037,2270200
7061,2270200
3509,2268400
18534,2266600
26595,2266500
18053,2264700
18063,2264700
14612,2262200
14607,2260700
11060,2260700
14596,2260600
13459,2257400
10718,2255700
10719,2255700
10683,2255600
28673,2255600
10731,2255500
1479,2255100
24099,2253900
2161,2253800
10711,2251400
17027,2249000
5537,2246800
25058,2246500
24097,2245400
14614,2244100
18540,2243000
1407,2243000
11200,2243000
27616,2242800
14650,2242400
18502,2240800
1380,2240700
32443,2239400
1390,2238300
26915,2237200
13462,2236000
28658,2235300
5503,2235000
17461,2234000
30835,2233200
1334,2233200
5243,2228800
14602,2227500
14628,2227500
11068,2227000
30517,2226900
1216,2226100
10117,2225900
20928,2223900
1594,2223400
24100,2220700
20886,2220400
2328,2220200
18000,2217600
17001,2217400
11057,2217400
10910,2217300
1388,2217300
10722,2214900
18506,2214900
19917,2214300
28682,2212800
14624,2212500
30520,2211900
10103,2210900
27613,2209600
10098,2209300
13484,2209100
6200,2208400
6209,2208300
5562,2206800
7043,2206400
30580,2206300
11199,2204800
26909,2204600
27032,2203100
26912,2203000
26584,2202000
26599,2202000
14462,2197800
1383,2196200
14630,2196100
14640,2194400
10080,2194300
10721,2194300
1406,2193700
18503,2193700
18499,2191600
1200,2191600
1411,2191300
2479,2190900
14463,2190500
26939,2189700
26566,2189300
4207,2189200
20900,2188800
13443,2188800
27064,2188700
9282,2188300
2476,2187700
7064,2186400
27079,2185900
14619,2179300
10091,2179300
10077,2177800
2447,2176900
17065,2168400
6212,2166800
11188,2166700
13864,2166700
27581,2166500
13473,2165300
20933,2164800
20849,2163000
4110,2161800
20880,2160400
30823,2158800
19545,2158400
25281,2153300
11838,2153300
10685,2151600
27059,2151100
27022,2150900
18519,2149000
14620,2146200
17476,2145600
14645,2144700
17977,2144400
25113,2144200
25220,2144000
25263,2144000
10064,2142900
2464,2142400
1381,2142200
20937,2141900
25114,2141200
7047,2140900
7081,2139000
26893,2138800
26572,2137800
26905,2137300
1588,2134500
10732,2133000
18088,2132000
4202,2131300
26581,2131300
26613,2131200
10733,2131200
10066,2129500
10740,2128900
11237,2128500
20917,2128500
10088,2128000
13448,2127800
17030,2126600
11178,2126500
25272,2125000
26607,2124800
10895,2122100
18550,2118700
1375,2118600
1397,2118500
5497,2115000
25109,2115000
2118,2114600
10734,2112700
26229,2111200
17511,2111000
10720,2110800
14580,2109900
19912,2108200
13485,2104800
17270,2103300
27625,2102900
20848,2102700
18532,2099600
27103,2096100
248,2095000
9868,2092300
28686,2092200
28669,2092100
18265,2091900
13498,2091700
20953,2090300
27028,2090100
2112,2089300
27620,2088900
20952,2088300
27027,2087200
7066,2086800
4215,2086200
6845,2082900
24132,2082500
10883,2081900
6844,2079900
1372,2078800
1377,2078800
15519,2078800
24254,2077400
2477,2074200
1404,2074000
26565,2073300
12806,2073200
12816,2073200
30639,2073200
30674,2073200
14455,2073200
5358,2071500
2141,2069500
20960,2069200
5527,2068700
25100,2067700
1713,2067500
1063,2067400
20920,2067400
6758,2066700
6766,2066700
24610,2066700
26570,2066700
2466,2064200
13872,2063800
30603,2062400
27102,2061200
30655,2059800
30671,2059800
30693,2059800
12803,2059800
25118,2056700
5542,2055500
11868,2054400
17035,2054200
1389,2053000
18523,2052700
18529,2052700
18543,2052600
10697,2051500
1400,2050700
18551,2050400
20944,2050300
6745,2049700
6751,2049700
17269,2049600
28660,2049300
1401,2048300
18516,2048000
5512,2046400
12792,2046400
12794,2046400
12802,2046400
30676,2046400
30692,2046400
2128,2045200
30668,2045000
12773,2045000
10107,2043300
20862,2042500
14464,2041800
26903,2040700
25094,2038500
4133,2038200
30636,2033000
30644,2033000
30653,2033000
30681,2033000
24584,2032700
6737,2032700
18554,2031700
20955,2031200
20941,2031100
20914,2031000
1370,2029300
1666,2027500
1403,2026900
26916,2025900
17063,2025600
7029,2022800
25328,2022600
12815,2019600
25923,2019400
25326,2019100
25111,2018500
12808,2018200
30663,2018200
4698,2017000
6714,2015700
6741,2015700
19914,2015500
25920,2014300
20940,2013900
1591,2013900
20244,2013000
10063,2011900
27087,2011900
17992,2011200
17997,2011200
1652,2010800
26883,2008000
12776,2006200
12795,2006200
30664,2006200
30688,2006200
4126,2005900
1408,2005700
19907,2005700
12789,2004800
12810,2004800
7082,2004700
1297,2004600
2116,2002700
26591,2002600
14460,2002600
6222,2000900
17488,2000000
13472,1999300
6736,1998700
6716,1998600
27119,1996400
26573,1996200
26569,1996000
20956,1994800
20957,1994800
24270,1994100
1678,1994100
11190,1993000
12765,1992800
12796,1992700
30638,1992700
1675,1992500
25926,1991700
12779,1991400
20943,1989100
28657,1986100
27071,1985800
1045,1984800
25061,1984600
27601,1984600
1084,1983800
1405,1982400
18555,1982300
17009,1981700
6742,1981700
24608,1981700
2377,1980400
7160,1980300
1371,1980000
24586,1980000
6720,1979900
12764,1979400
12814,1979200
27585,1978300
30669,1978000
11064,1976900
20945,1975600
7031,1975000
7036,1974900
27095,1974100
1752,1973900
25087,1973300
1775,1969900
1776,1969900
1782,1969900
1822,1969900
1835,1969900
1842,1969900
1862,1969900
1886,1969900
25924,1966100
25110,1966000
6838,1966000
12772,1965900
30689,1965900
28664,1965600
6712,1964600
19563,1963600
1059,1963400
19544,1963200
6730,1963000
17267,1961800
1072,1961400
1391,1961300
18511,1959000
18520,1958900
20906,1954800
2467,1954400
1773,1953700
1774,1953700
30570,1953000
2242,1952600
30642,1952500
12775,1952500
5313,1951900
19561,1950800
30646,1949800
25291,1948500
6739,1947500
24236,1946700
24599,1946000
4214,1944600
26491,1944200
1696,1944100
4124,1944100
1665,1944000
1058,1943000
27036,1942600
15522,1942400
12823,1939100
30657,1939100
30680,1939000
26597,1938100
1887,1937500
20905,1937500
26273,1937000
6828,1936800
11180,1935600
11195,1935600
20911,1935600
1394,1935300
20927,1931800
26564,1931700
24275,1930900
24601,1930600
20877,1930600
6719,1930600
24084,1930500
25059,1929300
6743,1929000
20870,1928000
4735,1926200
12800,1925700
12819,1925700
30651,1925700
30660,1925700
30672,1925700
1078,1924600
9368,1924600
12807,1924400
12822,1924400
30691,1924400
30658,1924300
6205,1921900
30833,1920500
2152,1919700
20958,1918500
11182,1918400
13471,1916600
5511,1916500
30830,1916500
7108,1916100
5385,1915000
1062,1914400
18536,1914300
2453,1913900
6755,1913700
24568,1913600
24578,1913600
24580,1913600
24621,1913500
19535,1913400
6061,1912900
1048,1912400
30659,1912300
30685,1912200
24571,1912000
24575,1912000
24576,1912000
24596,1912000
24602,1911900
30684,1911000
1648,1910700
21703,1910600
25285,1909700
10727,1908900
15518,1908400
17266,1908100
10701,1906500
24107,1906500
10684,1906400
1781,1905100
21838,1904400
28683,1904300
21840,1904200
17265,1903200
1041,1902200
1039,1901200
13867,1901000
30677,1899000
1331,1898200
20904,1897700
30665,1897600
30695,1897500
13820,1897200
13851,1897200
13874,1897100
6724,1896600
24600,1896600
24281,1895800
24573,1894900
24606,1894900
7122,1893300
7054,1893100
7057,1893100
1341,1893100
7134,1893000
21719,1892300
1656,1892300
7065,1891400
1791,1888900
1813,1888800
27599,1888800
28706,1888400
6377,1886000
21008,1886000
21018,1886000
30640,1885400
17979,1884600
12782,1884200
28698,1884100
30675,1882700
30831,1881300
1054,1880800
1079,1880800
5530,1879900
21842,1879700
6746,1879500
20935,1878500
6729,1877900
6753,1877900
11863,1877900
21666,1877200
11210,1876400
17012,1875900
10889,1875500
21013,1873800
4219,1873600
24269,1873100
18076,1872800
30670,1872000
30682,1872000
30678,1871900
2113,1868900
2241,1868200
1374,1867300
18048,1866300
2252,1865300
9277,1865000
18006,1864800
14564,1863900
1356,1862600
1396,1862500
6728,1862500
6713,1862400
24585,1860900
24613,1860900
6722,1860800
1690,1860600
7155,1860400
11220,1859500
1699,1859000
2459,1859000
25918,1856900
1786,1856500
2444,1856000
21846,1852000
1080,1851200
6382,1849400
20853,1847500
28695,1847400
24277,1845800
26493,1845700
28674,1845300
30645,1845100
7038,1844100
7072,1844000
1097,1844000
1668,1844000
1662,1843900
24616,1843900
21691,1843900
21698,1843800
14623,1842700
12768,1842500
12813,1842400
1694,1842200
1085,1841000
6084,1840900
11206,1840200
1051,1840000
2234,1839100
2238,1839100
25072,1839100
25325,1839100
17050,1839000
1089,1838000
21022,1837200
21011,1836000
19524,1834800
19580,1834700
25947,1833000
1096,1832800
12793,1831900
17052,1831800
30649,1831700
27626,1830300
30683,1829100
6754,1828600
6764,1828500
11066,1827800
17023,1827800
1641,1827300
21697,1827200
21674,1827100
21717,1827100
1676,1825600
1692,1825600
6393,1825000
12680,1823500
11196,1823000
25116,1822900
25928,1821400
11219,1821300
20950,1821100
20951,1821100
11217,1819300
22026,1819300
30574,1818500
18533,1817900
12788,1815600
4324,1814400
4334,1814400
25117,1814100
1565,1813100
7070,1812900
20998,1812800
6376,1812800
17056,1812400
24282,1811100
24272,1811000
18546,1811000
1688,1810600
1689,1810500
1061,1810400
21028,1810400
24246,1809700
26896,1809600
26598,1809500
21667,1809000
1044,1808400
1830,1807800
1639,1807300
27024,1806600
474,1805500
12778,1805000
12777,1804900
30673,1804900
20947,1803700
30648,1803600
7123,1803200
1074,1803200
26568,1803200
27104,1803200
26563,1803000
14468,1802900
22612,1802800
12785,1802200
27582,1802100
11218,1801900
17075,1801200
18069,1799900
2153,1799600
385,1799500
396,1799500
415,1799500
12041,1799500
12042,1799500
12069,1799500
17072,1799200
17073,1799200
1069,1799200
1098,1799200
14586,1798700
27026,1798400
2463,1798300
7733,1797100
4118,1797000
25950,1796300
26196,1795900
2367,1795900
27039,1795400
24593,1794600
24605,1792900
6738,1792900
24582,1792800
21682,1792200
21676,1792100
1659,1792100
1818,1791700
1857,1791600
1055,1790000
1838,1789900
1382,1789700
17011,1789300
6220,1788900
6368,1788400
25922,1788200
21843,1787500
18528,1787300
24233,1786600
24251,1785600
25929,1785500
1529,1785100
422,1784700
25913,1784400
11205,1783100
20918,1783100
11194,1783000
28653,1782100
4317,1781100
17039,1780800
30891,1780000
24114,1779000
2458,1777900
21715,1777300
1687,1777200
21664,1777100
21720,1777100
1681,1777000
7149,1776900
6366,1776200
1309,1775900
24565,1775900
24594,1775800
21696,1775600
1870,1775400
30538,1774700
1881,1773700
25916,1773500
1517,1773300
2456,1772300
2445,1772200
2478,1772200
1075,1771600
7135,1771000
18495,1770900
4117,1770800
25101,1770700
12040,1769900
12081,1769900
17060,1769600
25312,1768500
13877,1767600
2140,1767100
27591,1766300
11208,1765800
2142,1764900
6831,1764400
13861,1764300
1730,1764000
6360,1764000
6417,1764000
20995,1764000
11201,1763700
24276,1762400
1737,1762000
17264,1761700
19910,1761700
24258,1761200
6761,1760700
25939,1760400
27618,1760000
1724,1760000
1071,1759400
17057,1759400
22581,1759300
22520,1759200
2157,1758900
6763,1758800
24591,1758800
17020,1758400
17048,1758400
17055,1758400
24237,1757600
2250,1757600
1875,1757400
12657,1757200
21841,1756700
32457,1755800
12553,1753800
5545,1752500
13810,1752100
6223,1751800
6371,1751800
6401,1751800
21005,1751800
12522,1751600
12811,1750100
30652,1750000
18513,1749900
17054,1748200
10069,1747900
18510,1747700
18525,1747600
17079,1747200
6058,1745700
26608,1745000
11227,1744900
4238,1744900
4243,1744800
20909,1744800
21685,1743800
24567,1743300
1358,1742800
21722,1742100
6717,1741900
6725,1741900
22542,1741300
22631,1741100
10704,1741100
412,1740300
17029,1740000
6412,1739600
17037,1739000
417,1738800
26218,1738600
1060,1738000
1511,1734600
5560,1734300
25270,1733200
9283,1732100
11070,1731600
17014,1731600
24260,1728700
21038,1727400
6379,1727400
6413,1727400
1787,1726800
22531,1726800
6757,1726600
6727,1726400
6359,1726200
6367,1726200
20997,1726200
11198,1726000
1748,1725900
2257,1725600
21686,1725500
12075,1725500
12082,1725500
22620,1725200
24279,1725000
24244,1724900
1828,1724900
6038,1724700
12784,1724400
11213,1723700
25954,1723500
12783,1723100
25070,1722700
12824,1721800
1497,1720000
18518,1719500
1361,1719300
27081,1719000
24091,1718600
17026,1718600
17028,1718600
17044,1718600
17069,1716600
21016,1715200
6388,1715200
6416,1715200
6390,1714000
21033,1714000
25934,1714000
21003,1712800
1879,1710600
22571,1710600
1848,1710500
25953,1710100
12821,1710000
10076,1709700
2468,1709600
6752,1709400
24619,1709400
1684,1709100
1759,1708700
27038,1708700
21687,1708700
21695,1708700
1725,1708600
21971,1708500
17033,1708400
6735,1707800
1872,1707200
1884,1707100
1533,1707000
1757,1706700
2469,1706500
6721,1706200
11191,1704600
21007,1703000
20954,1702800
11229,1702800
6398,1701800
6408,1701800
6070,1701600
18574,1701600
19577,1701600
2151,1700100
10736,1700100
1088,1698200
1038,1697200
18567,1696700
1040,1696200
371,1695900
393,1695800
12056,1695800
12065,1695800
20112,1695400
1531,1695400
20146,1695300
12077,1694300
1845,1694300
21684,1693800
17467,1693500
26577,1693300
22548,1692800
22577,1692800
26921,1691800
18273,1691000
21030,1689600
6357,1689600
30589,1689000
17016,1688300
25223,1687800
24287,1687500
20913,1687500
22001,1687400
1093,1687000
27631,1686800
1049,1686000
30829,1685800
11211,1685700
27040,1685500
20908,1685500
2450,1685300
17077,1685000
30595,1684500
20910,1683900
25258,1683400
27031,1682700
2446,1682600
2475,1682500
14605,1681900
7128,1681300
12088,1681100
12033,1681000
2473,1679900
10078,1678500
22553,1678200
1067,1677800
17066,1677800
1657,1677100
1685,1677100
25919,1676800
26899,1676700
22524,1676600
22598,1676500
25910,1676400
18573,1676000
21694,1675600
21701,1675400
24242,1675400
1672,1675300
479,1674400
1653,1673900
21671,1673800
1503,1670800
5517,1670000
17022,1669600
30585,1669600
20142,1669400
20148,1669400
4695,1668900
19539,1668700
17070,1668600
1086,1668600
1749,1668500
24255,1666700
17074,1666600
1718,1666500
5378,1666400
6358,1666400
11183,1666400
12520,1666400
12188,1665900
17041,1665600
25951,1665300
18029,1665000
19556,1664400
5507,1664300
24288,1664200
25935,1664200
4321,1663300
25914,1663000
27066,1661200
21702,1660400
21690,1660300
22534,1660300
22515,1660200
22525,1660200
27105,1658200
18602,1657400
21665,1657100
21721,1657100
1057,1656400
7095,1655400
30594,1655300
20996,1654200
18266,1654000
2460,1653900
24286,1653600
24267,1652300
12156,1652200
372,1651500
421,1651400
25958,1651200
12060,1649900
12279,1649800
24266,1649800
27598,1649700
25948,1649500
20912,1649500
20922,1649300
20961,1649300
11233,1649300
1742,1649300
18537,1649000
30887,1648400
1068,1648200
11215,1647400
29439,1647200
12563,1646200
22596,1645800
1793,1645800
22543,1645700
22560,1645700
1833,1645600
13816,1644200
22584,1644100
22564,1644000
25943,1644000
12770,1644000
21699,1643600
1492,1643500
1541,1643500
20136,1643400
13490,1643000
22618,1642400
24563,1641400
24622,1641400
28702,1641000
21031,1640800
6399,1640800
1658,1640500
21708,1640400
12676,1640400
12515,1639600
5399,1639600
6414,1639600
10726,1639300
25964,1638800
25925,1638300
13885,1637500
26488,1637100
1094,1637000
4326,1636200
25065,1635400
400,1635100
1064,1635000
18242,1633800
7752,1633200
7132,1632300
27090,1632100
6043,1631900
6086,1631900
1527,1630600
22669,1630500
11234,1630400
21027,1629800
30637,1629500
4121,1629500
4122,1629300
7118,1629300
22599,1629300
24289,1629300
24261,1629200
25906,1629200
7136,1629200
18505,1627900
1859,1627800
18494,1627600
18558,1627400
21711,1627000
445,1626400
1643,1625300
21678,1625300
21662,1625100
12194,1624800
12668,1624200
4131,1623600
7101,1623300
6232,1623100
12039,1621900
378,1621800
5369,1621600
395,1620400
2480,1620000
27584,1619900
27593,1619600
12699,1618900
1512,1618800
25936,1618500
311,1618400
9887,1618400
1526,1617600
17043,1617600
21012,1617600
24252,1615800
25908,1615700
24089,1614200
22530,1613300
22628,1613300
4750,1613300
22561,1613200
22619,1613200
20187,1611700
1795,1611500
22616,1611400
334,1611300
26910,1611100
20962,1611100
12169,1611100
21973,1611000
19916,1610400
1640,1610300
22630,1610000
22568,1609900
20212,1609500
11231,1609400
20924,1609100
21679,1608700
1651,1608700
14894,1607800
21680,1607100
12070,1606800
6087,1606300
7111,1606200
27619,1605900
20921,1605500
17062,1605400
21000,1605400
18015,1605000
1523,1604600
1513,1604400
6078,1604100
345,1604000
24590,1604000
353,1603300
7109,1603100
7110,1603100
27607,1602900
420,1602500
1395,1601800
12644,1601600
12527,1601400
12545,1601400
7125,1600100
25093,1600100
4319,1599900
472,1599100
27021,1598400
4112,1597100
5396,1597000
5423,1597000
30522,1596700
2490,1596000
24239,1595500
22552,1595300
462,1595000
12539,1594800
5986,1593900
6025,1593900
18080,1593900
22614,1593700
21025,1593200
1537,1593000
458,1592500
377,1592200
20938,1592000
1528,1591700
25099,1591200
383,1590700
403,1590700
14874,1590400
20106,1590200
20942,1590200
27583,1590000
25960,1589200
20126,1589000
365,1589000
6077,1588000
6069,1587800
1065,1587000
27590,1586900
20897,1586500
17038,1586000
6074,1585700
6201,1585600
15453,1583700
12160,1583700
