flight_id,total_seats,occupied_seats,occupancy_rate
2806,80,80,100.0000
2807,90,90,100.0000
2808,69,69,100.0000
2810,74,74,100.0000
2814,84,84,100.0000
2815,81,81,100.0000
2816,78,78,100.0000
2817,89,89,100.0000
2818,61,61,100.0000
2821,57,57,100.0000
2829,20,20,100.0000
2831,22,22,100.0000
2832,20,20,100.0000
2833,21,21,100.0000
2834,14,14,100.0000
2835,15,15,100.0000
2837,15,15,100.0000
2838,15,15,100.0000
2839,19,19,100.0000
2840,25,25,100.0000
2844,14,14,100.0000
2845,19,19,100.0000
2846,18,18,100.0000
2848,17,17,100.0000
2850,20,20,100.0000
2851,24,24,100.0000
2852,22,22,100.0000
2853,24,24,100.0000
2856,26,26,100.0000
2857,24,24,100.0000
2862,13,13,100.0000
2866,21,21,100.0000
2867,19,19,100.0000
2870,20,20,100.0000
2871,24,24,100.0000
2872,15,15,100.0000
2876,23,23,100.0000
2878,32,32,100.0000
2881,18,18,100.0000
2883,16,16,100.0000
2884,21,21,100.0000
2886,24,24,100.0000
2888,82,82,100.0000
2896,25,25,100.0000
2897,61,61,100.0000
2903,37,37,100.0000
2909,70,70,100.0000
2911,31,31,100.0000
2918,29,29,100.0000
2924,63,63,100.0000
2926,29,29,100.0000
2934,64,64,100.0000
2938,23,23,100.0000
2948,64,64,100.0000
2951,39,39,100.0000
2952,62,62,100.0000
2956,1,1,100.0000
2957,30,30,100.0000
2959,34,34,100.0000
2960,61,61,100.0000
2961,52,52,100.0000
2962,14,14,100.0000
2968,28,28,100.0000
2971,30,30,100.0000
2976,41,41,100.0000
2977,62,62,100.0000
2984,32,32,100.0000
2987,67,67,100.0000
2989,38,38,100.0000
2990,2,2,100.0000
2995,49,49,100.0000
2996,74,74,100.0000
2997,29,29,100.0000
3001,59,59,100.0000
3003,5,5,100.0000
3004,41,41,100.0000
3005,36,36,100.0000
3010,77,77,100.0000
3011,24,24,100.0000
3013,35,35,100.0000
3021,47,47,100.0000
3022,5,5,100.0000
3029,29,29,100.0000
3031,57,57,100.0000
3032,76,76,100.0000
3035,18,18,100.0000
3036,27,27,100.0000
3037,68,68,100.0000
3039,23,23,100.0000
3051,34,34,100.0000
3052,61,61,100.0000
3053,32,32,100.0000
3056,71,71,100.0000
3058,64,64,100.0000
3059,41,41,100.0000
3060,28,28,100.0000
3062,89,89,100.0000
3068,36,36,100.0000
3070,68,68,100.0000
3072,66,66,100.0000
3075,61,61,100.0000
3076,67,67,100.0000
3078,66,66,100.0000
3079,58,58,100.0000
3080,59,59,100.0000
3082,68,68,100.0000
3085,64,64,100.0000
3086,60,60,100.0000
3087,65,65,100.0000
3088,64,64,100.0000
3090,65,65,100.0000
3091,64,64,100.0000
3094,65,65,100.0000
3098,69,69,100.0000
3105,62,62,100.0000
3107,73,73,100.0000
3108,60,60,100.0000
3109,53,53,100.0000
3111,62,62,100.0000
3112,66,66,100.0000
3115,66,66,100.0000
3117,65,65,100.0000
3119,69,69,100.0000
3121,64,64,100.0000
3122,15,15,100.0000
3124,69,69,100.0000
3125,63,63,100.0000
3126,66,66,100.0000
3129,50,50,100.0000
3130,45,45,100.0000
3131,45,45,100.0000
3132,37,37,100.0000
3133,38,38,100.0000
3134,45,45,100.0000
3136,40,40,100.0000
3137,28,28,100.0000
3143,47,47,100.0000
3144,31,31,100.0000
3145,39,39,100.0000
3146,48,48,100.0000
3148,38,38,100.0000
3149,41,41,100.0000
3153,28,28,100.0000
3162,36,36,100.0000
3165,31,31,100.0000
3167,37,37,100.0000
3174,44,44,100.0000
3175,47,47,100.0000
3176,42,42,100.0000
3177,40,40,100.0000
3178,28,28,100.0000
3180,28,28,100.0000
3182,35,35,100.0000
3183,34,34,100.0000
3184,38,38,100.0000
3186,33,33,100.0000
3187,37,37,100.0000
3188,41,41,100.0000
3189,42,42,100.0000
3190,29,29,100.0000
3191,7,7,100.0000
3193,7,7,100.0000
3194,3,3,100.0000
3195,6,6,100.0000
3196,11,11,100.0000
3198,11,11,100.0000
3199,6,6,100.0000
3208,7,7,100.0000
3209,7,7,100.0000
3210,7,7,100.0000
3213,7,7,100.0000
3215,6,6,100.0000
3216,12,12,100.0000
3217,11,11,100.0000
3224,52,52,100.0000
3225,163,163,100.0000
3226,162,162,100.0000
3227,48,48,100.0000
3229,112,112,100.0000
3232,168,168,100.0000
3233,39,39,100.0000
3236,52,52,100.0000
3237,165,165,100.0000
3246,109,109,100.0000
3247,5,5,100.0000
3250,54,54,100.0000
3251,168,168,100.0000
3252,169,169,100.0000
3253,61,61,100.0000
3256,58,58,100.0000
3257,164,164,100.0000
3264,112,112,100.0000
3268,43,43,100.0000
3269,164,164,100.0000
3277,56,56,100.0000
3278,165,165,100.0000
3282,118,118,100.0000
3283,4,4,100.0000
3292,47,47,100.0000
3293,164,164,100.0000
3296,45,45,100.0000
3297,170,170,100.0000
3299,106,106,100.0000
3300,16,16,100.0000
3316,93,93,100.0000
3318,46,46,100.0000
3319,170,170,100.0000
3320,123,123,100.0000
3321,19,19,100.0000
3324,46,46,100.0000
3325,159,159,100.0000
3333,63,63,100.0000
3334,168,168,100.0000
3341,133,133,100.0000
3342,26,26,100.0000
3348,59,59,100.0000
3349,164,164,100.0000
3357,45,45,100.0000
3358,170,170,100.0000
3359,131,131,100.0000
3360,40,40,100.0000
3366,54,54,100.0000
3367,164,164,100.0000
3377,146,146,100.0000
3378,32,32,100.0000
3381,49,49,100.0000
3382,168,168,100.0000
3390,55,55,100.0000
3391,163,163,100.0000
3393,38,38,100.0000
3394,158,158,100.0000
3398,147,147,100.0000
3399,40,40,100.0000
3403,21,21,100.0000
3405,30,30,100.0000
3406,28,28,100.0000
3408,19,19,100.0000
3410,26,26,100.0000
3414,21,21,100.0000
3415,20,20,100.0000
3417,18,18,100.0000
3418,27,27,100.0000
3420,18,18,100.0000
3421,24,24,100.0000
3423,18,18,100.0000
3427,24,24,100.0000
3429,26,26,100.0000
3430,26,26,100.0000
3432,25,25,100.0000
3434,33,33,100.0000
3436,28,28,100.0000
3437,20,20,100.0000
3438,23,23,100.0000
3441,27,27,100.0000
3444,28,28,100.0000
3445,25,25,100.0000
3447,18,18,100.0000
3449,23,23,100.0000
3451,29,29,100.0000
3452,22,22,100.0000
3453,28,28,100.0000
3457,25,25,100.0000
3458,30,30,100.0000
3460,28,28,100.0000
3463,265,265,100.0000
3466,261,261,100.0000
3468,265,265,100.0000
3473,244,244,100.0000
3474,286,286,100.0000
3475,253,253,100.0000
3476,286,286,100.0000
3477,273,273,100.0000
3479,272,272,100.0000
3480,256,256,100.0000
3485,256,256,100.0000
3486,290,290,100.0000
3487,281,281,100.0000
3490,253,253,100.0000
3491,249,249,100.0000
3492,266,266,100.0000
3495,254,254,100.0000
3496,289,289,100.0000
3497,263,263,100.0000
3499,264,264,100.0000
3500,267,267,100.0000
3502,288,288,100.0000
3504,273,273,100.0000
3506,277,277,100.0000
3508,269,269,100.0000
3510,275,275,100.0000
3511,251,251,100.0000
3512,245,245,100.0000
3517,277,277,100.0000
3518,252,252,100.0000
3522,277,277,100.0000
3523,64,64,100.0000
3524,61,61,100.0000
3527,70,70,100.0000
3528,84,84,100.0000
3529,65,65,100.0000
3531,78,78,100.0000
3532,77,77,100.0000
3533,58,58,100.0000
3535,79,79,100.0000
3538,78,78,100.0000
3540,61,61,100.0000
3542,74,74,100.0000
3544,69,69,100.0000
3545,75,75,100.0000
3546,61,61,100.0000
3548,66,66,100.0000
3549,78,78,100.0000
3553,59,59,100.0000
3554,76,76,100.0000
3557,72,72,100.0000
3559,59,59,100.0000
3563,79,79,100.0000
3567,68,68,100.0000
3570,71,71,100.0000
3571,76,76,100.0000
3573,73,73,100.0000
3575,70,70,100.0000
3578,66,66,100.0000
3579,59,59,100.0000
3581,77,77,100.0000
3582,70,70,100.0000
3587,20,20,100.0000
3588,15,15,100.0000
3589,14,14,100.0000
3592,25,25,100.0000
3593,21,21,100.0000
3595,19,19,100.0000
3597,20,20,100.0000
3598,16,16,100.0000
3599,21,21,100.0000
3600,20,20,100.0000
3602,24,24,100.0000
3604,16,16,100.0000
3605,15,15,100.0000
3607,16,16,100.0000
3609,21,21,100.0000
3611,23,23,100.0000
3613,18,18,100.0000
3614,16,16,100.0000
3620,19,19,100.0000
3621,12,12,100.0000
3622,16,16,100.0000
3623,22,22,100.0000
3625,13,13,100.0000
3627,25,25,100.0000
3632,27,27,100.0000
3636,15,15,100.0000
3637,24,24,100.0000
3638,12,12,100.0000
3639,20,20,100.0000
3642,21,21,100.0000
3643,17,17,100.0000
3647,37,37,100.0000
3648,40,40,100.0000
3650,38,38,100.0000
3651,42,42,100.0000
3660,32,32,100.0000
3662,36,36,100.0000
3664,34,34,100.0000
3665,39,39,100.0000
3667,35,35,100.0000
3668,39,39,100.0000
3671,39,39,100.0000
3672,39,39,100.0000
3673,36,36,100.0000
3674,37,37,100.0000
3676,39,39,100.0000
3677,39,39,100.0000
3679,36,36,100.0000
3680,43,43,100.0000
3682,40,40,100.0000
3683,41,41,100.0000
3686,32,32,100.0000
3688,38,38,100.0000
3690,37,37,100.0000
3692,40,40,100.0000
3694,43,43,100.0000
3696,37,37,100.0000
3697,45,45,100.0000
3698,32,32,100.0000
3702,38,38,100.0000
3704,34,34,100.0000
3705,37,37,100.0000
3837,22,22,100.0000
3838,20,20,100.0000
3839,19,19,100.0000
3840,21,21,100.0000
3842,22,22,100.0000
3843,20,20,100.0000
3844,15,15,100.0000
3845,22,22,100.0000
3846,27,27,100.0000
3849,8,8,100.0000
3852,20,20,100.0000
3859,17,17,100.0000
3860,19,19,100.0000
3872,10,10,100.0000
3875,8,8,100.0000
3877,7,7,100.0000
3879,8,8,100.0000
3880,12,12,100.0000
3882,15,15,100.0000
3883,14,14,100.0000
3885,11,11,100.0000
3891,7,7,100.0000
3895,7,7,100.0000
3896,10,10,100.0000
3897,14,14,100.0000
3898,9,9,100.0000
3900,8,8,100.0000
3901,6,6,100.0000
3904,12,12,100.0000
3905,10,10,100.0000
3906,9,9,100.0000
3907,7,7,100.0000
3910,13,13,100.0000
3911,10,10,100.0000
3914,10,10,100.0000
3915,11,11,100.0000
3918,6,6,100.0000
3921,10,10,100.0000
3924,12,12,100.0000
3925,6,6,100.0000
3926,7,7,100.0000
3930,8,8,100.0000
3931,11,11,100.0000
3932,8,8,100.0000
3934,27,27,100.0000
3937,23,23,100.0000
3939,26,26,100.0000
3941,36,36,100.0000
3942,18,18,100.0000
3947,23,23,100.0000
3948,18,18,100.0000
3949,27,27,100.0000
3950,26,26,100.0000
3952,21,21,100.0000
3954,23,23,100.0000
3957,24,24,100.0000
3959,21,21,100.0000
3960,22,22,100.0000
3961,19,19,100.0000
3962,25,25,100.0000
3963,25,25,100.0000
3965,29,29,100.0000
3967,28,28,100.0000
3969,20,20,100.0000
3971,29,29,100.0000
3972,25,25,100.0000
3975,23,23,100.0000
3978,23,23,100.0000
3980,22,22,100.0000
3982,20,20,100.0000
3984,22,22,100.0000
3986,20,20,100.0000
3989,22,22,100.0000
3990,26,26,100.0000
3993,19,19,100.0000
4006,9,9,100.0000
4008,10,10,100.0000
4009,7,7,100.0000
4010,7,7,100.0000
4012,7,7,100.0000
4013,7,7,100.0000
4016,2,2,100.0000
4019,9,9,100.0000
4020,10,10,100.0000
4021,4,4,100.0000
4024,12,12,100.0000
4025,11,11,100.0000
4026,9,9,100.0000
4027,11,11,100.0000
4030,19,19,100.0000
4031,20,20,100.0000
4032,22,22,100.0000
4033,20,20,100.0000
4036,13,13,100.0000
4038,11,11,100.0000
4039,14,14,100.0000
4041,17,17,100.0000
4045,19,19,100.0000
4048,11,11,100.0000
4049,15,15,100.0000
4052,13,13,100.0000
4055,12,12,100.0000
4057,9,9,100.0000
4058,17,17,100.0000
4060,7,7,100.0000
4061,17,17,100.0000
4063,8,8,100.0000
4064,9,9,100.0000
4065,11,11,100.0000
4071,11,11,100.0000
4072,9,9,100.0000
4074,11,11,100.0000
4075,14,14,100.0000
4077,12,12,100.0000
4078,7,7,100.0000
4079,7,7,100.0000
4083,8,8,100.0000
4085,12,12,100.0000
4086,9,9,100.0000
4088,20,20,100.0000
4089,12,12,100.0000
4092,11,11,100.0000
4094,13,13,100.0000
4096,12,12,100.0000
4098,10,10,100.0000
4103,7,7,100.0000
4104,14,14,100.0000
4105,11,11,100.0000
4107,10,10,100.0000
4108,27,27,100.0000
4110,61,61,100.0000
4112,44,44,100.0000
4114,38,38,100.0000
4115,39,39,100.0000
4117,44,44,100.0000
4118,49,49,100.0000
4119,37,37,100.0000
4122,49,49,100.0000
4125,30,30,100.0000
4127,64,64,100.0000
4130,27,27,100.0000
4131,43,43,100.0000
4134,59,59,100.0000
4135,44,44,100.0000
4138,51,51,100.0000
4144,55,55,100.0000
4146,48,48,100.0000
4147,44,44,100.0000
4148,51,51,100.0000
4149,45,45,100.0000
4151,55,55,100.0000
4154,53,53,100.0000
4155,44,44,100.0000
4157,53,53,100.0000
4159,50,50,100.0000
4160,51,51,100.0000
4161,52,52,100.0000
4164,41,41,100.0000
4166,48,48,100.0000
4168,43,43,100.0000
4171,46,46,100.0000
4172,51,51,100.0000
4173,56,56,100.0000
4174,53,53,100.0000
4175,50,50,100.0000
4177,53,53,100.0000
4179,57,57,100.0000
4180,52,52,100.0000
4182,56,56,100.0000
4184,45,45,100.0000
4186,60,60,100.0000
4188,52,52,100.0000
4191,44,44,100.0000
4196,32,32,100.0000
4198,31,31,100.0000
4199,9,9,100.0000
4200,43,43,100.0000
4201,6,6,100.0000
4204,12,12,100.0000
4205,16,16,100.0000
4206,32,32,100.0000
4211,47,47,100.0000
4212,45,45,100.0000
4213,38,38,100.0000
4215,28,28,100.0000
4216,37,37,100.0000
4218,35,35,100.0000
4219,21,21,100.0000
4221,35,35,100.0000
4222,40,40,100.0000
4226,42,42,100.0000
4227,32,32,100.0000
4229,50,50,100.0000
4230,35,35,100.0000
4233,22,22,100.0000
4234,18,18,100.0000
4236,40,40,100.0000
4238,21,21,100.0000
4241,3,3,100.0000
4245,43,43,100.0000
4247,39,39,100.0000
4252,45,45,100.0000
4253,33,33,100.0000
4255,5,5,100.0000
4260,50,50,100.0000
4261,51,51,100.0000
4262,58,58,100.0000
4265,66,66,100.0000
4267,58,58,100.0000
4268,62,62,100.0000
4271,54,54,100.0000
4273,50,50,100.0000
4275,60,60,100.0000
4276,62,62,100.0000
4278,63,63,100.0000
4279,66,66,100.0000
4282,59,59,100.0000
4284,58,58,100.0000
4285,51,51,100.0000
4287,54,54,100.0000
4289,56,56,100.0000
4290,62,62,100.0000
4292,58,58,100.0000
4293,57,57,100.0000
4294,65,65,100.0000
4298,62,62,100.0000
4299,59,59,100.0000
4300,50,50,100.0000
4301,60,60,100.0000
4303,52,52,100.0000
4308,59,59,100.0000
4309,66,66,100.0000
4310,64,64,100.0000
4313,50,50,100.0000
4316,64,64,100.0000
4319,39,39,100.0000
4321,41,41,100.0000
4322,8,8,100.0000
4323,40,40,100.0000
4324,48,48,100.0000
4326,42,42,100.0000
4327,34,34,100.0000
4328,30,30,100.0000
4331,23,23,100.0000
4335,27,27,100.0000
4336,33,33,100.0000
4346,25,25,100.0000
4349,29,29,100.0000
4350,32,32,100.0000
4352,24,24,100.0000
4354,29,29,100.0000
4355,23,23,100.0000
4357,26,26,100.0000
4359,37,37,100.0000
4360,27,27,100.0000
4361,25,25,100.0000
4364,18,18,100.0000
4367,21,21,100.0000
4368,30,30,100.0000
4372,20,20,100.0000
4374,22,22,100.0000
4375,22,22,100.0000
4376,25,25,100.0000
4377,23,23,100.0000
4378,33,33,100.0000
4380,28,28,100.0000
4382,27,27,100.0000
4384,20,20,100.0000
4386,31,31,100.0000
4387,19,19,100.0000
4389,33,33,100.0000
4390,27,27,100.0000
4391,27,27,100.0000
4392,24,24,100.0000
4394,28,28,100.0000
4398,16,16,100.0000
4400,17,17,100.0000
4402,13,13,100.0000
4405,11,11,100.0000
4407,24,24,100.0000
4409,21,21,100.0000
4411,19,19,100.0000
4412,11,11,100.0000
4413,18,18,100.0000
4415,14,14,100.0000
4416,15,15,100.0000
4420,11,11,100.0000
4421,22,22,100.0000
4423,10,10,100.0000
4426,19,19,100.0000
4428,26,26,100.0000
4432,6,6,100.0000
4433,19,19,100.0000
4435,18,18,100.0000
4436,14,14,100.0000
4437,22,22,100.0000
4438,17,17,100.0000
4439,27,27,100.0000
4440,17,17,100.0000
4441,22,22,100.0000
4443,19,19,100.0000
4446,11,11,100.0000
4450,29,29,100.0000
4452,16,16,100.0000
4454,21,21,100.0000
4456,18,18,100.0000
4457,20,20,100.0000
4458,30,30,100.0000
4459,22,22,100.0000
4462,14,14,100.0000
4464,19,19,100.0000
4466,25,25,100.0000
4469,27,27,100.0000
4470,17,17,100.0000
4471,23,23,100.0000
4472,21,21,100.0000
4473,15,15,100.0000
4477,31,31,100.0000
4479,20,20,100.0000
4480,24,24,100.0000
4482,18,18,100.0000
4483,20,20,100.0000
4486,13,13,100.0000
4487,19,19,100.0000
4489,19,19,100.0000
4490,14,14,100.0000
4492,30,30,100.0000
4494,13,13,100.0000
4495,17,17,100.0000
4496,18,18,100.0000
4497,25,25,100.0000
4498,23,23,100.0000
4509,24,24,100.0000
4510,55,55,100.0000
4515,68,68,100.0000
4516,68,68,100.0000
4517,61,61,100.0000
4522,58,58,100.0000
4525,57,57,100.0000
4536,67,67,100.0000
4557,70,70,100.0000
4561,64,64,100.0000
4562,63,63,100.0000
4565,64,64,100.0000
4575,68,68,100.0000
4576,74,74,100.0000
4580,66,66,100.0000
4582,74,74,100.0000
4596,64,64,100.0000
4599,65,65,100.0000
4602,74,74,100.0000
4603,68,68,100.0000
4605,78,78,100.0000
4611,54,54,100.0000
4613,68,68,100.0000
4618,65,65,100.0000
4621,57,57,100.0000
4625,71,71,100.0000
4640,56,56,100.0000
4654,63,63,100.0000
4661,65,65,100.0000
4668,82,82,100.0000
4673,63,63,100.0000
4679,75,75,100.0000
4693,173,173,100.0000
4695,96,96,100.0000
4696,161,161,100.0000
4701,159,159,100.0000
4703,161,161,100.0000
4705,166,166,100.0000
4706,167,167,100.0000
4709,166,166,100.0000
4710,160,160,100.0000
4712,167,167,100.0000
4713,166,166,100.0000
4714,158,158,100.0000
4715,171,171,100.0000
4717,160,160,100.0000
4718,164,164,100.0000
4720,164,164,100.0000
4721,160,160,100.0000
4723,172,172,100.0000
4724,150,150,100.0000
4725,148,148,100.0000
4727,158,158,100.0000
4729,161,161,100.0000
4730,162,162,100.0000
4732,154,154,100.0000
4736,158,158,100.0000
4737,169,169,100.0000
4741,162,162,100.0000
4742,155,155,100.0000
4746,169,169,100.0000
4749,161,161,100.0000
4751,173,173,100.0000
4758,44,44,100.0000
4759,42,42,100.0000
4762,41,41,100.0000
4764,49,49,100.0000
4766,41,41,100.0000
4767,46,46,100.0000
4768,43,43,100.0000
4770,45,45,100.0000
4771,40,40,100.0000
4772,42,42,100.0000
4778,44,44,100.0000
4781,39,39,100.0000
4782,40,40,100.0000
4784,39,39,100.0000
4787,45,45,100.0000
4788,42,42,100.0000
4790,42,42,100.0000
4791,48,48,100.0000
4792,49,49,100.0000
4793,41,41,100.0000
4795,46,46,100.0000
4797,38,38,100.0000
4798,40,40,100.0000
4800,46,46,100.0000
4802,42,42,100.0000
4803,41,41,100.0000
4805,43,43,100.0000
4807,42,42,100.0000
4808,46,46,100.0000
4809,43,43,100.0000
4814,45,45,100.0000
4815,20,20,100.0000
4816,17,17,100.0000
4817,18,18,100.0000
4819,19,19,100.0000
4820,13,13,100.0000
4821,10,10,100.0000
4822,10,10,100.0000
4823,17,17,100.0000
4824,23,23,100.0000
4827,10,10,100.0000
4829,11,11,100.0000
4830,15,15,100.0000
4840,9,9,100.0000
4841,18,18,100.0000
4842,19,19,100.0000
4843,10,10,100.0000
4847,15,15,100.0000
4848,19,19,100.0000
4849,10,10,100.0000
4851,11,11,100.0000
4854,12,12,100.0000
4855,21,21,100.0000
4856,15,15,100.0000
4858,17,17,100.0000
4860,13,13,100.0000
4866,16,16,100.0000
4867,18,18,100.0000
4868,16,16,100.0000
4870,16,16,100.0000
4871,9,9,100.0000
4875,11,11,100.0000
4877,9,9,100.0000
4878,5,5,100.0000
4879,7,7,100.0000
4880,8,8,100.0000
4882,6,6,100.0000
4886,8,8,100.0000
4887,6,6,100.0000
4888,11,11,100.0000
4889,7,7,100.0000
4890,8,8,100.0000
4891,7,7,100.0000
4892,6,6,100.0000
4893,5,5,100.0000
4897,11,11,100.0000
4900,5,5,100.0000
4902,6,6,100.0000
4903,10,10,100.0000
4905,7,7,100.0000
4906,6,6,100.0000
4912,5,5,100.0000
4914,4,4,100.0000
4918,5,5,100.0000
4919,9,9,100.0000
4920,4,4,100.0000
4923,8,8,100.0000
4927,10,10,100.0000
4929,10,10,100.0000
4931,7,7,100.0000
4932,9,9,100.0000
4934,5,5,100.0000
4936,7,7,100.0000
4950,44,44,100.0000
4951,170,170,100.0000
4953,130,130,100.0000
4956,32,32,100.0000
4957,170,170,100.0000
4959,67,67,100.0000
4961,40,40,100.0000
4962,170,170,100.0000
4964,119,119,100.0000
4975,124,124,100.0000
4977,169,169,100.0000
4978,40,40,100.0000
4980,126,126,100.0000
4982,170,170,100.0000
4983,46,46,100.0000
4987,114,114,100.0000
4989,170,170,100.0000
4990,40,40,100.0000
5003,37,37,100.0000
5004,169,169,100.0000
5006,88,88,100.0000
5014,90,90,100.0000
5016,169,169,100.0000
5017,36,36,100.0000
5020,41,41,100.0000
5021,168,168,100.0000
5026,44,44,100.0000
5027,170,170,100.0000
5029,108,108,100.0000
5031,119,119,100.0000
5033,66,66,100.0000
5035,170,170,100.0000
5036,32,32,100.0000
5046,131,131,100.0000
5048,170,170,100.0000
5049,38,38,100.0000
5052,43,43,100.0000
5053,170,170,100.0000
5060,119,119,100.0000
5062,111,111,100.0000
5064,169,169,100.0000
5065,36,36,100.0000
5073,35,35,100.0000
5074,170,170,100.0000
5076,68,68,100.0000
5087,39,39,100.0000
5088,170,170,100.0000
5090,122,122,100.0000
5117,117,117,100.0000
5119,170,170,100.0000
5120,45,45,100.0000
5123,41,41,100.0000
5126,170,170,100.0000
5129,39,39,100.0000
5130,169,169,100.0000
5132,99,99,100.0000
5133,121,121,100.0000
5135,170,170,100.0000
5136,41,41,100.0000
5137,65,65,100.0000
5139,116,116,100.0000
5141,169,169,100.0000
5142,35,35,100.0000
5143,37,37,100.0000
5145,116,116,100.0000
5146,169,169,100.0000
5149,130,130,100.0000
5150,115,115,100.0000
5152,170,170,100.0000
5153,36,36,100.0000
5159,40,40,100.0000
5160,170,170,100.0000
5162,126,126,100.0000
5170,170,170,100.0000
5175,77,77,100.0000
5177,170,170,100.0000
5180,35,35,100.0000
5190,170,170,100.0000
5193,117,117,100.0000
5195,44,44,100.0000
5196,33,33,100.0000
5197,170,170,100.0000
5200,34,34,100.0000
5202,74,74,100.0000
5203,124,124,100.0000
5204,169,169,100.0000
5208,169,169,100.0000
5209,41,41,100.0000
5220,64,64,100.0000
5224,37,37,100.0000
5225,170,170,100.0000
5229,133,133,100.0000
5235,41,41,100.0000
5242,266,266,100.0000
5244,276,276,100.0000
5247,206,206,100.0000
5249,249,249,100.0000
5250,284,284,100.0000
5252,260,260,100.0000
5254,164,164,100.0000
5260,195,195,100.0000
5262,320,320,100.0000
5265,218,218,100.0000
5267,273,273,100.0000
5268,286,286,100.0000
5270,280,280,100.0000
5271,231,231,100.0000
5272,285,285,100.0000
5273,277,277,100.0000
5274,195,195,100.0000
5275,278,278,100.0000
5278,189,189,100.0000
5279,279,279,100.0000
5283,279,279,100.0000
5284,294,294,100.0000
5286,182,182,100.0000
5288,277,277,100.0000
5290,263,263,100.0000
5293,283,283,100.0000
5297,216,216,100.0000
5299,282,282,100.0000
5300,260,260,100.0000
5301,280,280,100.0000
5302,184,184,100.0000
5303,338,338,100.0000
5304,190,190,100.0000
5305,196,196,100.0000
5307,349,349,100.0000
5308,322,322,100.0000
5309,229,229,100.0000
5310,308,308,100.0000
5312,343,343,100.0000
5314,318,318,100.0000
5316,271,271,100.0000
5317,334,334,100.0000
5319,300,300,100.0000
5321,315,315,100.0000
5328,344,344,100.0000
5331,308,308,100.0000
5332,330,330,100.0000
5333,340,340,100.0000
5336,339,339,100.0000
5337,244,244,100.0000
5341,338,338,100.0000
5344,342,342,100.0000
5345,224,224,100.0000
5348,332,332,100.0000
5351,332,332,100.0000
5352,220,220,100.0000
5353,344,344,100.0000
5354,152,152,100.0000
5355,346,346,100.0000
5356,344,344,100.0000
5359,256,256,100.0000
5360,346,346,100.0000
5364,54,54,100.0000
5365,51,51,100.0000
5367,34,34,100.0000
5368,51,51,100.0000
5369,58,58,100.0000
5371,54,54,100.0000
5375,44,44,100.0000
5376,55,55,100.0000
5378,58,58,100.0000
5380,49,49,100.0000
5381,35,35,100.0000
5382,55,55,100.0000
5383,50,50,100.0000
5384,37,37,100.0000
5385,65,65,100.0000
5386,51,51,100.0000
5387,36,36,100.0000
5388,35,35,100.0000
5393,43,43,100.0000
5396,55,55,100.0000
5398,46,46,100.0000
5405,44,44,100.0000
5407,55,55,100.0000
5409,49,49,100.0000
5411,53,53,100.0000
